date;type;nom;victoire
2026-07-08;entraineur;B. GOETZ;0
2026-07-08;entraineur;G. LAURENT;0
2026-07-08;entraineur;S. LALOUM;0
2026-07-08;entraineur;N. MORTAGNE;0
2026-07-08;entraineur;R. MOURICE;0
2026-07-08;entraineur;K. LEBLANC;0
2026-07-08;entraineur;V. MARTENS;0
2026-07-08;entraineur;H. GRIFT;0
2026-07-08;entraineur;MICKAEL CORMY;0
2026-07-08;entraineur;A. MAZZU;0
2026-07-08;entraineur;N. ENSCH;0
2026-07-08;entraineur;L. FRESNEAU;0
2026-07-08;entraineur;TH. BONNARDEL;0
2026-07-08;entraineur;H. GRIFT;1
2026-07-09;entraineur;G.B. BADIN;0
2026-07-09;entraineur;MME M. GIBON;0
2026-07-09;entraineur;A. SOURICE;0
2026-07-09;entraineur;P.Y. VERVA;0
2026-07-09;entraineur;L. VERVA;0
2026-07-09;entraineur;J.M. CHAINEUX;0
2026-07-09;entraineur;A. LANNOO;1
2026-07-09;entraineur;A.G. MAILLARD;0
2026-07-09;entraineur;A.G. MAILLARD;0
2026-07-09;entraineur;ANTONIN ANDRE;0
2026-07-09;entraineur;J.G. VAN EECKHAUTE;0
2026-07-09;entraineur;A. DUPERCHE;0
2026-07-09;entraineur;B. HOJKA;0
2026-07-09;entraineur;JORIS FILOGRASSO;0
2026-07-09;entraineur;L. LAUDREN;0
2026-07-09;entraineur;S. ECALARD;0
2026-07-09;entraineur;A. CHAVATTE;0
2026-07-09;entraineur;CH. MOTTIER;0
2026-07-09;entraineur;J. BLAVETTE;0
2026-07-09;entraineur;N. BAZIRE;1
2026-07-09;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-07-09;entraineur;D. BONNE;0
2026-07-09;entraineur;M. MOTTIER;0
2026-07-09;entraineur;A. BUISSON;0
2026-07-09;entraineur;J.L. DERSOIR;0
2026-07-09;entraineur;A. MUIDEBLED;0
2026-07-09;entraineur;J.PH. RAFFEGEAU;0
2026-07-09;entraineur;J.G. VAN EECKHAUTE;0
2026-07-09;entraineur;Y. DESMET;0
2026-07-09;entraineur;CH. NICOLE;0
2026-07-09;entraineur;CH.A. MALLET;0
2026-07-09;entraineur;M. MOTTIER;0
2026-07-09;entraineur;L.M. DAVID;0
2026-07-09;entraineur;L.M. DAVID;1
2026-07-09;entraineur;R. DERIEUX;0
2026-07-09;entraineur;M. MOTTIER;0
2026-07-09;entraineur;B. LE BELLER;0
2026-07-09;entraineur;THÉO RADOUX;0
2026-07-09;entraineur;M. ABRIVARD;0
2026-07-09;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-07-09;entraineur;CL. THOMAIN;1
2026-07-09;entraineur;M. SASSIER;0
2026-07-09;entraineur;V. LEBARQUE;0
2026-07-09;entraineur;R. DERIEUX;0
2026-07-09;entraineur;J.PH. DUBOIS;0
2026-07-09;entraineur;F. NIVARD;0
2026-07-09;entraineur;A. BUISSON;0
2026-07-09;entraineur;N. BAZIRE;0
2026-07-09;entraineur;PIERRICK LE MOEL;0
2026-07-09;entraineur;CL. THOMAIN;0
2026-07-09;entraineur;D. LOCQUENEUX;0
2026-07-09;entraineur;M. SASSIER;0
2026-07-09;entraineur;THÉO RADOUX;0
2026-07-09;entraineur;VITALE CIOTOLA;0
2026-07-09;entraineur;A. DE VAUGIRAUD;0
2026-07-09;entraineur;J.PH. RAFFEGEAU;0
2026-07-09;entraineur;TH. DUVALDESTIN;0
2026-07-09;entraineur;M. ABRIVARD;0
2026-07-09;entraineur;FILIPPO ROCCA;0
2026-07-09;entraineur;H.E. BONDO;0
2026-07-09;entraineur;J. WESTHOLM;0
2026-07-09;entraineur;L. FERRO;0
2026-07-09;entraineur;PH. ALLAIRE;0
2026-07-09;entraineur;H.E. BONDO;1
2026-07-09;entraineur;R. DERIEUX;0
2026-07-09;entraineur;A. DE VAUGIRAUD;0
2026-07-09;entraineur;FREDERIC PRAT;0
2026-07-09;entraineur;M. SASSIER;0
2026-07-09;entraineur;D. BROUWER;0
2026-07-09;entraineur;TH. DUVALDESTIN;0
2026-07-09;entraineur;N. RAIMBEAUX;0
2026-07-09;entraineur;L. BAUDRON;0
2026-07-09;entraineur;J.R. DELLIAUX;0
2026-07-09;entraineur;N. MARTINEAU;0
2026-07-09;entraineur;M. SASSIER;1
2026-07-09;entraineur;J. BESCHER;0
2026-07-09;entraineur;MME KARINE DEBACKER;0
2026-07-09;entraineur;P. BELLOCHE;0
2026-07-09;entraineur;O.J. ANDERSSON;0
2026-07-09;entraineur;J.M. CHAINEUX;0
2026-07-09;entraineur;V. MARTENS;1
2026-07-09;entraineur;PIERRICK LE MOEL;0
2026-07-09;entraineur;N. BAZIRE;0
2026-07-09;entraineur;M. SASSIER;0
2026-07-09;entraineur;S. BOURLIER;0
2026-07-09;entraineur;TH. LEVESQUE;0
2026-07-09;entraineur;J.PH. RAFFEGEAU;0
2026-07-09;entraineur;D. LOCQUENEUX;0
2026-07-09;entraineur;D. LOCQUENEUX;0
2026-07-09;entraineur;M. ABRIVARD;0
2026-07-09;entraineur;V. LEBARQUE;0
2026-07-09;entraineur;H.K. EHLERT;0
2026-07-09;entraineur;F. HEON;0
2026-07-09;entraineur;C. RAIMBAUD;0
2026-07-09;entraineur;V. SEGUIN;0
2026-07-09;entraineur;B. GOGLIN;0
2026-07-09;entraineur;F. HEON;0
2026-07-09;entraineur;CH. BIGEON;0
2026-07-09;entraineur;J. BAUDRON;0
2026-07-09;entraineur;TH. LEVESQUE;0
2026-07-09;entraineur;S. PILLON;0
2026-07-09;entraineur;L. BARASSIN;0
2026-07-09;entraineur;M. MONACO;0
2026-07-09;entraineur;ET. ROUE-LECUYER;0
2026-07-09;entraineur;STÉ. ENT. MATILDE HERLEIKSPLASS;0
2026-07-09;entraineur;N. CATHERINE;1
2026-07-09;entraineur;R. COPPENS;0
2026-07-09;entraineur;B. ROBIN;0
2026-07-09;entraineur;GUILLAUME JOUVE;0
2026-07-09;entraineur;B. CONSTANTIN;0
2026-07-09;entraineur;C. BUHIGNE;0
2026-07-09;entraineur;J.PH. RAFFEGEAU;0
2026-07-09;entraineur;F. COPPYN;0
2026-07-09;entraineur;K. CHAMPENOIS;0
2026-07-09;entraineur;ET. LEFRANC;0
2026-07-09;entraineur;B. ANGOT;0
2026-07-09;entraineur;F. TERRY;0
2026-07-09;entraineur;CH. CHALON;0
2026-07-09;entraineur;D. TRAVERT;1
2026-07-09;entraineur;L. LE DREAN;0
2026-07-09;entraineur;N. CATHERINE;0
2026-07-09;entraineur;STÉ. ENT. MATILDE HERLEIKSPLASS;1
2026-07-09;entraineur;M. DONIO;0
2026-07-09;entraineur;F. JOSEPH;0
2026-07-09;entraineur;S. ERNAULT;0
2026-07-09;entraineur;ANTHONY PERRIN;0
2026-07-09;entraineur;J. PLANCHARD;0
2026-07-09;entraineur;CH. BIGEON;0
2026-07-09;entraineur;M. BARRE;0
2026-07-09;entraineur;M. BARRE;0
2026-07-09;entraineur;F. DELANOE;0
2026-07-09;entraineur;P.G. CAVEY;0
2026-07-09;entraineur;G. DONIO;0
2026-07-09;entraineur;CH. BIGEON;0
2026-07-09;entraineur;GUILLAUME JOUVE;0
2026-07-09;entraineur;J.M. GODARD;0
2026-07-09;entraineur;B. ANGOT;0
2026-07-09;entraineur;J.PH. DUBOIS;0
2026-07-09;entraineur;H. SIONNEAU;0
2026-07-09;entraineur;PH. DAUGEARD;0
2026-07-09;entraineur;F. HAREL;0
2026-07-09;entraineur;F. TERRY;0
2026-07-09;entraineur;ERIC LEDOYEN;1
2026-07-09;entraineur;B. ROBIN;0
2026-07-09;entraineur;ARNAUD MORIN;0
2026-07-09;entraineur;J. CONDETTE;0
2026-07-09;entraineur;CH. BIGEON;0
2026-07-09;entraineur;A. PACARY;0
2026-07-09;entraineur;P.L. DESAUNETTE;0
2026-07-09;entraineur;A. SOURICE;0
2026-07-09;entraineur;P. ROULLEAU;0
2026-07-09;entraineur;ST. PROVOOST;0
2026-07-09;entraineur;J.W. HALLAIS;1
2026-07-09;entraineur;V. RENAULT;0
2026-07-09;entraineur;CH.A. MARY;0
2026-07-09;entraineur;S. ERNAULT;0
2026-07-09;entraineur;B. MARIE;1
2026-07-09;entraineur;P. JANNIER;0
2026-07-09;entraineur;H. SIONNEAU;0
2026-07-09;entraineur;J. MERER;0
2026-07-09;entraineur;G. LIZEE;0
2026-07-09;entraineur;MME M. LEMONNIER;0
2026-07-09;entraineur;PH. BOUTIN;0
2026-07-09;entraineur;J.J. BAILLON;0
2026-07-09;entraineur;G. HOUEL;0
2026-07-09;entraineur;ANTHONY DOLLION;0
2026-07-09;entraineur;ET. LEFRANC;0
2026-07-09;entraineur;JEROME DAVID;0
2026-07-09;entraineur;MME L. DAVODET;0
2026-07-10;entraineur;L.M. DAVID;0
2026-07-10;entraineur;J. ENGWERDA;0
2026-07-10;entraineur;J. DAHLMAN;0
2026-07-10;entraineur;F. TERRY;0
2026-07-10;entraineur;MME MARIA TORNQVIST;0
2026-07-10;entraineur;J. CORBANIE;0
2026-07-10;entraineur;MLLE V.M. GOETZ;0
2026-07-10;entraineur;R. KUIPER;0
2026-07-10;entraineur;H.E. BONDO;0
2026-07-10;entraineur;H.E. BONDO;0
2026-07-10;entraineur;PH. DAUGEARD;0
2026-07-10;entraineur;CH. DAGNICOURT;0
2026-07-10;entraineur;MARKUS B SVEDBERG;1
2026-07-10;entraineur;S. ERNAULT;0
2026-07-10;entraineur;R. SEVESTRE;0
2026-07-10;entraineur;S. ROGER;0
2026-07-10;entraineur;A. LENOIR;0
2026-07-10;entraineur;ST. PROVOOST;0
2026-07-10;entraineur;CL. THOMAIN;1
2026-07-10;entraineur;P. DANET;0
2026-07-10;entraineur;ANTOINE LHERETE;0
2026-07-10;entraineur;A.G. MAILLARD;0
2026-07-10;entraineur;S. ROGER;0
2026-07-10;entraineur;P. GODEY;0
2026-07-10;entraineur;L.M. DAVID;0
2026-07-10;entraineur;S. ERNAULT;0
2026-07-10;entraineur;F. JOSEPH;0
2026-07-10;entraineur;PH. DAUGEARD;0
2026-07-10;entraineur;G. LESSIEU;0
2026-07-10;entraineur;A. MARION;0
2026-07-10;entraineur;S. HARDY;0
2026-07-10;entraineur;L. PESCHET;0
2026-07-10;entraineur;S. MARMION;0
2026-07-10;entraineur;TH. COULON;0
2026-07-10;entraineur;K. LEBLANC;0
2026-07-10;entraineur;MME M. LEMONNIER;0
2026-07-10;entraineur;J.F. POPOT;1
2026-07-10;entraineur;F. BLANDIN;0
2026-07-10;entraineur;MME S. RAIMOND;0
2026-07-10;entraineur;D. DE JESUS REIS;0
2026-07-10;entraineur;M. LEBREC;0
2026-07-10;entraineur;A. PLARD;0
2026-07-10;entraineur;M. SASSIER;0
2026-07-10;entraineur;F. TERRY;0
2026-07-10;entraineur;P.L. ROUSSEAU;0
2026-07-10;entraineur;A. BUISSON;0
2026-07-10;entraineur;J. DUBOIS;0
2026-07-10;entraineur;N. CATHERINE;0
2026-07-10;entraineur;MME EMELINE DESMIGNEUX;1
2026-07-10;entraineur;M. SASSIER;0
2026-07-10;entraineur;N. LEMETAYER;0
2026-07-10;entraineur;F. BLANDIN;0
2026-07-10;entraineur;S. GUARATO;0
2026-07-10;entraineur;JOEL HALLAIS;0
2026-07-10;entraineur;S. GUARATO;0
2026-07-10;entraineur;B. GOGLIN;0
2026-07-10;entraineur;A. BUISSON;0
2026-07-10;entraineur;A.G. MAILLARD;0
2026-07-10;entraineur;N. LEMETAYER;0
2026-07-10;entraineur;F. BLANDIN;0
2026-07-10;entraineur;A. LEBOURGEOIS;0
2026-07-10;entraineur;V. LEBARQUE;0
2026-07-10;entraineur;F. NIVARD;0
2026-07-10;entraineur;N. BRIDAULT;1
2026-07-10;entraineur;CL. THOMAIN;0
2026-07-10;entraineur;J. VILAULT;0
2026-07-10;entraineur;J.PH. RAFFEGEAU;0
2026-07-10;entraineur;ANTONIN ANDRE;0
2026-07-10;entraineur;F. NIVARD;0
2026-07-10;entraineur;F. TERRY;0
2026-07-10;entraineur;CL. THOMAIN;0
2026-07-10;entraineur;PH. TERNISIEN;0
2026-07-10;entraineur;JULIEN RAFFESTIN;0
2026-07-10;entraineur;F. LINDREC;0
2026-07-10;entraineur;CL. THOMAIN;0
2026-07-10;entraineur;D. LOCQUENEUX;0
2026-07-10;entraineur;S. GUARATO;0
2026-07-10;entraineur;N. CATHERINE;0
2026-07-10;entraineur;S. HARDY;0
2026-07-10;entraineur;CH. ECALARD;1
2026-07-10;entraineur;D. BONNE;0
2026-07-10;entraineur;J. DUBOIS;0
2026-07-10;entraineur;S. GUARATO;0
2026-07-10;entraineur;L.CL. ABRIVARD;0
2026-07-10;entraineur;ANTHONIN FAVRIS;0
2026-07-10;entraineur;B. MARIE;0
2026-07-10;entraineur;ANTOINE TRIHOLLET;0
2026-07-10;entraineur;F. NIVARD;0
2026-07-10;entraineur;E. VARIN;0
2026-07-10;entraineur;J.R. DELLIAUX;0
2026-07-10;entraineur;D. EOCHE;0
2026-07-10;entraineur;L. CANNAERT;1
2026-07-10;entraineur;F. GIARD;0
2026-07-10;entraineur;MME CONSTANCE CHAZAL;0
2026-07-10;entraineur;F. GHEKIERE;0
2026-07-10;entraineur;G.J. DECOCK;0
2026-07-10;entraineur;DR CEES P. BOEKEL;0
2026-07-10;entraineur;S. GUARATO;0
2026-07-10;entraineur;B. LE BELLER;0
2026-07-10;entraineur;M. MOTTIER;0
2026-07-10;entraineur;J. CONDETTE;0
2026-07-10;entraineur;J. BORDAS;0
2026-07-10;entraineur;N. CATHERINE;1
2026-07-10;entraineur;J. LE MER;0
2026-07-10;entraineur;F. GIARD;0
2026-07-10;entraineur;JOERI DE LAENDER;0
2026-07-10;entraineur;J. GODART;0
2026-07-10;entraineur;F. DELENCLOS;0
2026-07-10;entraineur;G. CURENS;0
2026-07-10;entraineur;A. LANNOO;0
2026-07-10;entraineur;F. GIARD;0
2026-07-10;entraineur;N. MARTINEAU;0
2026-07-10;entraineur;G.A. POU POU;0
2026-07-10;entraineur;J. POUTREL;0
2026-07-10;entraineur;S. LEBLOND;0
2026-07-10;entraineur;E. VARIN;0
2026-07-10;entraineur;P.Y. VERVA;1
2026-07-10;entraineur;CH. MIRANDEL;0
2026-07-10;entraineur;MLLE ST. LEPETIT;0
2026-07-10;entraineur;G. VERVA;0
2026-07-10;entraineur;M. VERVA;0
2026-07-10;entraineur;G. DELACOUR;0
2026-07-10;entraineur;J. NISKANEN;0
2026-07-10;entraineur;M. VERVA;0
2026-07-10;entraineur;N. CATHERINE;1
2026-07-10;entraineur;CH. PETREMENT;0
2026-07-10;entraineur;G. DELACOUR;0
2026-07-10;entraineur;MME BETTY REMY;0
2026-07-10;entraineur;F. CHARTIER;0
2026-07-10;entraineur;MME M. BANSEMER;0
2026-07-10;entraineur;MME JILL VERSTRAETE;0
2026-07-10;entraineur;Y. TEERLINCK;0
2026-07-10;entraineur;CH.J. BIGEON;0
2026-07-10;entraineur;GUY X. NICOLAS;0
2026-07-10;entraineur;J. BORDAS;0
2026-07-10;entraineur;A. LAURENT;0
2026-07-10;entraineur;M. LEMERCIER;0
2026-07-10;entraineur;A. GARANDEAU;0
2026-07-10;entraineur;V. RENAULT;0
2026-07-10;entraineur;A. PACARY;0
2026-07-10;entraineur;CH.J. BIGEON;0
2026-07-10;entraineur;P.Y. VERVA;0
2026-07-10;entraineur;J. BORDAS;1
2026-07-10;entraineur;S. DEGLAS;0
2026-07-10;entraineur;P.Y. VERVA;0
2026-07-10;entraineur;TANGUY DEVOUASSOUX;0
2026-07-10;entraineur;L. SWITA;0
2026-07-10;entraineur;J.M. LEGROS;0
2026-07-10;entraineur;J. CONDETTE;0
2026-07-10;entraineur;J.G. VAN EECKHAUTE;1
2026-07-10;entraineur;J.M. CHAINEUX;0
2026-07-10;entraineur;J. BORDAS;0
2026-07-10;entraineur;D. DELAROCHE;0
2026-07-10;entraineur;ARNAUD MORIN;0
2026-07-10;entraineur;G. CURENS;0
2026-07-10;entraineur;G. VERVA;0
2026-07-10;entraineur;J.ET. LE BEC;0
2026-07-10;entraineur;P. DESPREZ;0
2026-07-10;entraineur;MME C. DE SOETE;0
2026-07-10;entraineur;CH. HESLOUIN;0
2026-07-10;entraineur;J. GRUMETZ;0
2026-07-10;entraineur;LOUIS PEJUS;0
2026-07-10;entraineur;CH. NICOLE;0
2026-07-10;entraineur;G. LEFEBVRE;0
2026-07-10;entraineur;P.A. RYNWALT-BOULARD;1
2026-07-10;entraineur;J. KOUBICHE;0
2026-07-10;entraineur;J.F. SENET;0
2026-07-10;entraineur;D. DELAROCHE;0
2026-07-10;entraineur;MICKAEL CORMY;0
2026-07-10;entraineur;CH. MOTTIER;0
2026-07-10;entraineur;N. ENSCH;0
2026-07-10;entraineur;S. CINGLAND;1
2026-07-10;entraineur;P. CALLIER;0
2026-07-10;entraineur;A. MAZZU;0
2026-07-10;entraineur;D. ALEXANDRE;0
2026-07-10;entraineur;D. CINIER;0
2026-07-10;entraineur;H. GRIFT;0
2026-07-10;entraineur;J.F. VAN DOOYEWEERD;0
2026-07-10;entraineur;N. ENSCH;0
2026-07-10;entraineur;V. MARTENS;1
2026-07-10;entraineur;N. ENSCH;0
2026-07-10;entraineur;D. ALEXANDRE;0
2026-07-10;entraineur;M. BARBINI;0
2026-07-10;entraineur;CH. MOTTIER;0
2026-07-10;entraineur;B. GOETZ;0
2026-07-10;entraineur;J. CORBANIE;0
2026-07-10;entraineur;A. GOUGEON;0
2026-07-10;entraineur;P. VERCRUYSSE;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;M. IZZO;0
2026-07-10;entraineur;D. BEKAERT;0
2026-07-10;entraineur;CH. DE GROOTE;0
2026-07-10;entraineur;MICKAEL CORMY;1
2026-07-10;entraineur;N. MORTAGNE;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;P. VERCRUYSSE;0
2026-07-10;entraineur;J. CORBANIE;0
2026-07-10;entraineur;B. GOETZ;0
2026-07-10;entraineur;P. REPICHET;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;MICKAEL CORMY;0
2026-07-10;entraineur;D. CINIER;0
2026-07-10;entraineur;B. GOETZ;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;J. CORBANIE;1
2026-07-10;entraineur;P. VERCRUYSSE;0
2026-07-10;entraineur;J.F. VAN DOOYEWEERD;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;H. GRIFT;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;M. IZZO;0
2026-07-10;entraineur;D. DESBORDES;0
2026-07-10;entraineur;P. REPICHET;0
2026-07-10;entraineur;M. BARBINI;0
2026-07-10;entraineur;R. LE VEXIER;0
2026-07-10;entraineur;CL. MATHE;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;J. GUELPA;0
2026-07-10;entraineur;L. BAUDRON;0
2026-07-10;entraineur;S. GUELPA;0
2026-07-10;entraineur;D. DESBORDES;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;N. ENSCH;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;J. HUGUET;0
2026-07-10;entraineur;CH. DE GROOTE;0
2026-07-10;entraineur;K. THONNERIEUX;0
2026-07-10;entraineur;V. COLIGNY;0
2026-07-10;entraineur;MICKAEL CORMY;0
2026-07-10;entraineur;T. PARTAIX;0
2026-07-10;entraineur;M. IZZO;1
2026-07-10;entraineur;MICKAEL CORMY;0
2026-07-10;entraineur;J. GUELPA;0
2026-07-10;entraineur;D. CINIER;0
2026-07-10;entraineur;P. REPICHET;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;W. BAUDY;0
2026-07-10;entraineur;R. LE VEXIER;0
2026-07-10;entraineur;R. MOURICE;0
2026-07-10;entraineur;B. GOETZ;1
2026-07-10;entraineur;J.M. ROUBAUD;0
2026-07-10;entraineur;D. ALEXANDRE;0
2026-07-10;entraineur;CHARLES BOUVIER;0
2026-07-10;entraineur;N. ENSCH;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;TH. BONNARDEL;0
2026-07-10;entraineur;CH. DE GROOTE;0
2026-07-10;entraineur;J. UROZ;0
2026-07-10;entraineur;CL. MATHE;0
2026-07-10;entraineur;D. BROUWER;1
2026-07-10;entraineur;L. FRESNEAU;0
2026-07-10;entraineur;MICKAEL CORMY;0
2026-07-10;entraineur;S. CINGLAND;0
2026-07-10;entraineur;D. CINIER;0
2026-07-11;entraineur;A. RIPOLL RIGO;0
2026-07-11;entraineur;A. CHAVATTE;0
2026-07-11;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-07-11;entraineur;J. GARNIER;0
2026-07-11;entraineur;STÉ. ENT. R. ET D. HUE;1
2026-07-11;entraineur;J.PH. MONCLIN;0
2026-07-11;entraineur;CH. CLIN;0
2026-07-11;entraineur;D. BONNE;0
2026-07-11;entraineur;J.CH. PITON;0
2026-07-11;entraineur;J. BORDAS;0
2026-07-11;entraineur;B. BOURGOIN;0
2026-07-11;entraineur;R.CH. LARUE;0
2026-07-11;entraineur;V. MARTENS;0
2026-07-11;entraineur;M. KROUCHI;0
2026-07-11;entraineur;TH. DUVALDESTIN;1
2026-07-11;entraineur;S. ROGER;0
2026-07-11;entraineur;TH. DUVALDESTIN;0
2026-07-11;entraineur;N. BRIDAULT;0
2026-07-11;entraineur;J. ROBERT;0
2026-07-11;entraineur;STÉ. ENT. ETIENNE DUBOIS;0
2026-07-11;entraineur;ANTOINE LHERETE;0
2026-07-11;entraineur;GUILLERMO HORRACH VIDAL;0
2026-07-11;entraineur;STÉ. ENT. GRÉGORY THOREL;0
2026-07-11;entraineur;J.ET. LE BEC;0
2026-07-11;entraineur;ST. MEUNIER;0
2026-07-11;entraineur;C. TRAVERT;0
2026-07-11;entraineur;H.E. BONDO;0
2026-07-11;entraineur;J. BLAVETTE;0
2026-07-11;entraineur;TH. DUVALDESTIN;1
2026-07-11;entraineur;TH. RAFFEGEAU;0
2026-07-11;entraineur;G. VERVA;0
2026-07-11;entraineur;P. PLOQUIN;0
2026-07-11;entraineur;JORIS FILOGRASSO;0
2026-07-11;entraineur;PH. DAUGEARD;1
2026-07-11;entraineur;STÉ. ENT. FABRICE SOULOY;0
2026-07-11;entraineur;TH. RAFFEGEAU;0
2026-07-11;entraineur;H.E. BONDO;0
2026-07-11;entraineur;M. VARIN;0
2026-07-11;entraineur;A. CHAVATTE;0
2026-07-11;entraineur;F. SENET;0
2026-07-11;entraineur;TH. DUVALDESTIN;0
2026-07-11;entraineur;A. CHAVATTE;0
2026-07-11;entraineur;A. CHAVATTE;0
2026-07-11;entraineur;E. BOT;0
2026-07-11;entraineur;L.CL. ABRIVARD;0
2026-07-11;entraineur;J.PH. DUBOIS;0
2026-07-11;entraineur;J.PH. RAFFEGEAU;0
2026-07-11;entraineur;J.M. CHAINEUX;1
2026-07-11;entraineur;L. BAUDRON;0
2026-07-11;entraineur;F. TERRY;0
2026-07-11;entraineur;S. GUARATO;0
2026-07-11;entraineur;L.CL. ABRIVARD;0
2026-07-11;entraineur;J.PH. MONCLIN;0
2026-07-11;entraineur;VITALE CIOTOLA;0
2026-07-11;entraineur;L.CL. ABRIVARD;0
2026-07-11;entraineur;J.PH. MONCLIN;0
2026-07-11;entraineur;N. BAZIRE;0
2026-07-11;entraineur;M. MOTTIER;0
2026-07-11;entraineur;TH. DUVALDESTIN;0
2026-07-11;entraineur;TH. DUVALDESTIN;1
2026-07-11;entraineur;R. DERIEUX;0
2026-07-11;entraineur;H.E. BONDO;0
2026-07-11;entraineur;A. CHAVATTE;0
2026-07-11;entraineur;J.W. HALLAIS;0
2026-07-11;entraineur;J. ROBERT;0
2026-07-11;entraineur;S. GUARATO;0
2026-07-11;entraineur;D. BROHIER;0
2026-07-11;entraineur;JULIEN RAFFESTIN;0
2026-07-11;entraineur;F. OUVRIE;0
2026-07-11;entraineur;G. CASTEL;0
2026-07-11;entraineur;B. BOURGOIN;0
2026-07-11;entraineur;N. BAZIRE;0
2026-07-11;entraineur;C. RAIMBAUD;0
2026-07-11;entraineur;Y. HALLAIS;0
2026-07-11;entraineur;CH. CHALON;0
2026-07-11;entraineur;M. ABRIVARD;1
2026-07-11;entraineur;P. PLASSAIS;0
2026-07-11;entraineur;CH.A. MALLET;0
2026-07-11;entraineur;S. GUARATO;0
2026-07-11;entraineur;F. OUVRIE;0
2026-07-11;entraineur;V. RAIMBAULT;0
2026-07-11;entraineur;P. HACHIN;0
2026-07-11;entraineur;CH. CUILLER;0
2026-07-11;entraineur;CH. FLIRDEN;0
2026-07-11;entraineur;CL. THOMAIN;0
2026-07-11;entraineur;T. LE BELLER;0
2026-07-11;entraineur;M. SASSIER;0
2026-07-11;entraineur;P.Y. VERVA;0
2026-07-11;entraineur;J.PH. MONCLIN;1
2026-07-11;entraineur;CH. CUILLER;0
2026-07-11;entraineur;G. CASTEL;0
2026-07-11;entraineur;A. HUBERT;0
2026-07-11;entraineur;MLLE V.M. GOETZ;0
2026-07-11;entraineur;L. GUILLEMIN;0
2026-07-11;entraineur;R. DERIEUX;0
2026-07-11;entraineur;E. SZIRMAY;0
2026-07-11;entraineur;J.M. CHAINEUX;0
2026-07-11;entraineur;J.F. SENET;0
2026-07-11;entraineur;TH. MOUSSEAU;0
2026-07-11;entraineur;J. DUBREIL;0
2026-07-11;entraineur;J.M. BAUDOUIN;0
2026-07-11;entraineur;PH. TERNISIEN;0
2026-07-11;entraineur;K. BUSNEL;1
2026-07-11;entraineur;G.M. BERNIER;0
2026-07-11;entraineur;PH. GENDRY;0
2026-07-11;entraineur;A. HUBERT;0
2026-07-11;entraineur;MME A. BARTHELEMY;0
2026-07-11;entraineur;O. PICARD;0
2026-07-11;entraineur;PH. BOUTIN;0
2026-07-11;entraineur;S. HARDY;0
2026-07-11;entraineur;O. RAFFIN;0
2026-07-11;entraineur;CH.A. MARY;0
2026-07-11;entraineur;S. BOURLIER;0
2026-07-11;entraineur;S. HARDY;0
2026-07-11;entraineur;M. LEBREC;1
2026-07-11;entraineur;J.B. LEMOINE;0
2026-07-11;entraineur;D. LECROQ;0
2026-07-11;entraineur;CH.A. MARY;0
2026-07-11;entraineur;ANTHONY DOLLION;0
2026-07-11;entraineur;B. MARIE;0
2026-07-11;entraineur;J.P. MARMION;1
2026-07-11;entraineur;B. MARIE;0
2026-07-11;entraineur;S. HARDY;0
2026-07-11;entraineur;HUGHES LEVESQUE;0
2026-07-11;entraineur;F. NIVARD;0
2026-07-11;entraineur;P.EDOUARD MARY;0
2026-07-11;entraineur;K. CHAMPENOIS;0
2026-07-11;entraineur;A.H. VIEL;0
2026-07-11;entraineur;Y.J. LE BEZVOET;0
2026-07-11;entraineur;R. CONGARD;0
2026-07-11;entraineur;S. BOURLIER;0
2026-07-11;entraineur;A. DABOUIS;1
2026-07-11;entraineur;ET. LEFRANC;0
2026-07-11;entraineur;E. BEAUVAIS;0
2026-07-11;entraineur;M. SASSIER;0
2026-07-11;entraineur;A. THOMAS;0
2026-07-11;entraineur;PHADY LY;0
2026-07-11;entraineur;J. HERARD;0
2026-07-11;entraineur;Y.R. LE MEE;0
2026-07-11;entraineur;S. BOURLIER;0
2026-07-11;entraineur;O. PICARD;0
2026-07-11;entraineur;PH. JULIEN;0
2026-07-11;entraineur;THÉO RADOUX;0
2026-07-11;entraineur;G. PRAT;0
2026-07-11;entraineur;CH. MOTTIER;0
2026-07-11;entraineur;B. LE BELLER;0
2026-07-11;entraineur;S. HARDY;0
2026-07-11;entraineur;ANTHONY DOLLION;0
2026-07-11;entraineur;B. DESLANDES;0
