date;race_id;numero;score;resultat;p_marche_final
2026-01-10;20260110-R1C6;3;-2.0481;0;0.02408
2026-01-10;20260110-R1C6;4;-5.26606;0;0.0196
2026-01-10;20260110-R1C6;5;-1.81702;0;0.07661
2026-01-10;20260110-R1C6;6;-1.53404;1;0.19153
2026-01-10;20260110-R1C6;7;0.7668;0;0.05267
2026-01-10;20260110-R1C6;8;-1.18594;0;0.03831
2026-01-10;20260110-R1C6;9;4.32024;0;0.02634
2026-01-10;20260110-R1C6;10;5.44935;0;0.01793
2026-01-10;20260110-R1C6;11;3.3668;0;0.02107
2026-01-10;20260110-R1C6;12;4.82877;0;0.12965
2026-01-10;20260110-R1C6;13;-2.7598;0;0.10945
2026-01-10;20260110-R1C6;14;-0.44227;0;0.03241
2026-01-10;20260110-R1C6;15;-0.67692;0;0.07023
2026-01-10;20260110-R1C6;16;2.72326;0;0.18321
2026-01-10;20260110-R1C7;1;-2.87942;0;0.00756
2026-01-10;20260110-R1C7;2;0.15429;0;0.01997
2026-01-10;20260110-R1C7;3;-0.52484;0;0.01678
2026-01-10;20260110-R1C7;4;-0.46418;0;0.08829
2026-01-10;20260110-R1C7;5;-3.22899;0;0.00784
2026-01-10;20260110-R1C7;6;-0.84309;0;0.02046
2026-01-10;20260110-R1C7;7;4.35182;1;0.21507
2026-01-10;20260110-R1C7;8;0.54831;0;0.15533
2026-01-10;20260110-R1C7;9;-0.5727;0;0.04934
2026-01-10;20260110-R1C7;10;3.4588;0;0.41938
2026-01-10;20260110-R1C8;1;-0.93916;0;0.0338
2026-01-10;20260110-R1C8;2;-1.90587;0;0.0071
2026-01-10;20260110-R1C8;3;0.74443;0;0.0497
2026-01-10;20260110-R1C8;4;-3.78239;0;0.01018
2026-01-10;20260110-R1C8;6;1.09962;0;0.0325
2026-01-10;20260110-R1C8;7;0.1322;0;0.01878
2026-01-10;20260110-R1C8;8;-2.49453;0;0.03018
2026-01-10;20260110-R1C8;9;8.22725;1;0.33798
2026-01-10;20260110-R1C8;10;-3.04659;0;0.0065
2026-01-10;20260110-R1C8;11;0.09717;0;0.12426
2026-01-10;20260110-R1C8;12;1.34613;0;0.16249
2026-01-10;20260110-R1C8;13;-3.0034;0;0.10973
2026-01-10;20260110-R1C8;14;3.52514;0;0.07681
2026-01-10;20260110-R4C1;2;-0.66547;0;0.03136
2026-01-10;20260110-R4C1;3;-8.50948;1;0.23522
2026-01-10;20260110-R4C1;4;7.0027;0;0.1283
2026-01-10;20260110-R4C1;5;-1.9225;0;0.0154
2026-01-10;20260110-R4C1;6;-5.50959;0;0.04032
2026-01-10;20260110-R4C1;7;3.37174;0;0.1129
2026-01-10;20260110-R4C1;8;-0.6908;0;0.01323
2026-01-10;20260110-R4C1;9;0.16341;0;0.02352
2026-01-10;20260110-R4C1;10;1.93513;0;0.22284
2026-01-10;20260110-R4C1;11;1.94066;0;0.04032
2026-01-10;20260110-R4C1;12;2.8842;0;0.13658
2026-01-10;20260110-R4C2;1;-4.65744;0;0.15619
2026-01-10;20260110-R4C2;2;-2.50476;0;0.00649
2026-01-10;20260110-R4C2;3;-1.01188;0;0.01081
2026-01-10;20260110-R4C2;4;-3.20623;0;0.01081
2026-01-10;20260110-R4C2;5;0.98887;0;0.08435
2026-01-10;20260110-R4C2;6;7.98105;0;0.19615
2026-01-10;20260110-R4C2;7;3.02645;0;0.03244
2026-01-10;20260110-R4C2;8;0.00894;0;0.04439
2026-01-10;20260110-R4C2;9;0.92795;0;0.08786
2026-01-10;20260110-R4C2;10;0.26678;0;0.01278
2026-01-10;20260110-R4C2;11;3.17458;0;0.12976
2026-01-10;20260110-R4C2;12;-4.99431;1;0.22796
2026-01-10;20260110-R4C3;1;-5.45681;0;0.01299
2026-01-10;20260110-R4C3;2;-2.44156;0;0.02815
2026-01-10;20260110-R4C3;4;-2.64811;0;0.02815
2026-01-10;20260110-R4C3;5;-2.59186;0;0.16556
2026-01-10;20260110-R4C3;6;-2.33804;0;0.02483
2026-01-10;20260110-R4C3;7;5.30654;1;0.17232
2026-01-10;20260110-R4C3;9;1.82658;0;0.32475
2026-01-10;20260110-R4C3;10;5.19037;0;0.20104
2026-01-10;20260110-R4C3;11;3.1529;0;0.04222
2026-01-10;20260110-R4C4;1;-5.68006;1;0.52404
2026-01-10;20260110-R4C4;2;4.15477;0;0.04658
2026-01-10;20260110-R4C4;3;2.22282;0;0.06987
2026-01-10;20260110-R4C4;6;2.13942;0;0.13974
2026-01-10;20260110-R4C4;7;-3.53592;0;0.0645
2026-01-10;20260110-R4C4;8;0.69896;0;0.15527
2026-01-10;20260110-R4C5;1;1.7395;0;0.09743
2026-01-10;20260110-R4C5;2;-5.57252;0;0.00517
2026-01-10;20260110-R4C5;3;-2.42138;0;0.00942
2026-01-10;20260110-R4C5;4;-3.49637;0;0.0339
2026-01-10;20260110-R4C5;5;13.88525;1;0.27342
2026-01-10;20260110-R4C5;6;-1.81628;0;0.00361
2026-01-10;20260110-R4C5;7;-2.68047;0;0.00815
2026-01-10;20260110-R4C5;8;-1.59868;0;0.00942
2026-01-10;20260110-R4C5;9;-1.13639;0;0.00706
2026-01-10;20260110-R4C5;10;1.52738;0;0.0339
2026-01-10;20260110-R4C5;11;1.50384;0;0.05651
2026-01-10;20260110-R4C5;12;-4.00475;0;0.01514
2026-01-10;20260110-R4C5;13;-1.70977;0;0.00484
2026-01-10;20260110-R4C5;14;2.31821;0;0.10867
2026-01-10;20260110-R4C5;15;5.75696;0;0.326
2026-01-10;20260110-R4C5;16;-2.29454;0;0.00737
2026-01-10;20260110-R4C6;1;-5.12125;0;0.00672
2026-01-10;20260110-R4C6;2;-4.53486;1;0.08466
2026-01-10;20260110-R4C6;3;-1.28998;0;0.00763
2026-01-10;20260110-R4C6;4;1.12087;0;0.0166
2026-01-10;20260110-R4C6;5;-1.38198;0;0.04703
2026-01-10;20260110-R4C6;6;8.23254;0;0.13024
2026-01-10;20260110-R4C6;7;2.05871;0;0.21707
2026-01-10;20260110-R4C6;8;1.39551;0;0.03386
2026-01-10;20260110-R4C6;9;-4.33104;0;0.03023
2026-01-10;20260110-R4C6;10;-2.45307;0;0.20648
2026-01-10;20260110-R4C6;11;3.66752;0;0.01568
2026-01-10;20260110-R4C6;12;0.42857;0;0.007
2026-01-10;20260110-R4C6;13;1.99891;0;0.05291
2026-01-10;20260110-R4C6;14;0.29522;0;0.00632
2026-01-10;20260110-R4C6;15;-4.7165;0;0.03681
2026-01-10;20260110-R4C6;16;4.63083;0;0.10078
2026-01-10;20260110-R4C7;1;-0.83641;0;0.00826
2026-01-10;20260110-R4C7;2;-7.29997;0;0.27189
2026-01-10;20260110-R4C7;3;-1.94847;0;0.04682
2026-01-10;20260110-R4C7;4;0.38009;0;0.01532
2026-01-10;20260110-R4C7;5;8.7265;1;0.0878
2026-01-10;20260110-R4C7;6;0.604;0;0.04682
2026-01-10;20260110-R4C7;7;5.21941;0;0.32417
2026-01-10;20260110-R4C7;8;-0.68195;0;0.01204
2026-01-10;20260110-R4C7;9;1.28032;0;0.12215
2026-01-10;20260110-R4C7;10;-3.74034;0;0.01204
2026-01-10;20260110-R4C7;11;-1.70319;0;0.05268
2026-01-10;20260110-R4C8;1;-1.29028;0;0.01477
2026-01-10;20260110-R4C8;2;-1.78269;0;0.0156
2026-01-10;20260110-R4C8;3;4.70413;0;0.1138
2026-01-10;20260110-R4C8;4;-4.08787;0;0.14036
2026-01-10;20260110-R4C8;5;-0.69137;1;0.07018
2026-01-10;20260110-R4C8;6;-3.79038;0;0.04211
2026-01-10;20260110-R4C8;7;1.03815;0;0.07018
2026-01-10;20260110-R4C8;8;7.75858;0;0.33686
2026-01-10;20260110-R4C8;9;-2.44828;0;0.00633
2026-01-10;20260110-R4C8;10;0.72892;0;0.07018
2026-01-10;20260110-R4C8;11;0.87822;0;0.01221
2026-01-10;20260110-R4C8;12;3.86608;0;0.08421
2026-01-10;20260110-R4C8;13;-3.19968;0;0.00702
2026-01-10;20260110-R4C8;14;-1.68354;0;0.0162
2026-01-10;20260110-R8C1;1;0.84917;0;0.04474
2026-01-10;20260110-R8C1;2;0.95361;0;0.05667
2026-01-10;20260110-R8C1;3;-2.28276;0;0.2024
2026-01-10;20260110-R8C1;4;4.23851;1;0.1104
2026-01-10;20260110-R8C1;5;0.61459;0;0.02024
2026-01-10;20260110-R8C1;6;-1.77833;0;0.05
2026-01-10;20260110-R8C1;7;-2.4906;0;0.02024
2026-01-10;20260110-R8C1;8;0.13461;0;0.06539
2026-01-10;20260110-R8C1;10;2.04764;0;0.14656
2026-01-10;20260110-R8C1;11;-2.28645;0;0.28336
2026-01-10;20260110-R8C3;1;2.16224;0;0.0606
2026-01-10;20260110-R8C3;2;-3.25203;0;0
2026-01-10;20260110-R8C3;3;-2.98657;1;0.06526
2026-01-10;20260110-R8C3;4;-2.38925;0;0
2026-01-10;20260110-R8C3;5;-8.17421;0;0.01542
2026-01-10;20260110-R8C3;6;1.72035;0;0.19729
2026-01-10;20260110-R8C3;7;1.3741;0;0.01542
2026-01-10;20260110-R8C3;8;0.38609;0;0.14139
2026-01-10;20260110-R8C3;9;8.03826;0;0.14139
2026-01-10;20260110-R8C3;10;3.86981;0;0.11782
2026-01-10;20260110-R8C3;11;-1.77436;0;0
2026-01-10;20260110-R8C3;12;2.8286;0;0.09532
2026-01-10;20260110-R8C3;13;-3.95203;0;0.08483
2026-01-10;20260110-R8C3;14;2.149;0;0.06526
2026-01-10;20260110-R8C5;1;-2.21071;0;0
2026-01-10;20260110-R8C5;2;-4.1694;0;0.01368
2026-01-10;20260110-R8C5;3;-3.15884;0;0.06524
2026-01-10;20260110-R8C5;4;-2.6781;0;0.02068
2026-01-10;20260110-R8C5;5;1.60734;0;0.02736
2026-01-10;20260110-R8C5;6;9.10515;0;0.24231
2026-01-10;20260110-R8C5;7;0.74135;0;0.02736
2026-01-10;20260110-R8C5;8;0.64961;0;0.11308
2026-01-10;20260110-R8C5;9;-2.98867;0;0.08927
2026-01-10;20260110-R8C5;11;-0.56667;1;0.12472
2026-01-10;20260110-R8C5;12;-0.05733;0;0.03534
2026-01-10;20260110-R8C5;13;-3.58911;0;0.02736
2026-01-10;20260110-R8C5;14;3.6239;0;0.04464
2026-01-10;20260110-R8C5;15;-0.17836;0;0.13462
2026-01-10;20260110-R8C5;16;1.87872;0;0.02068
2026-01-10;20260110-R8C5;17;1.99112;0;0.01368
2026-01-10;20260110-R8C6;1;-1.64772;0;0
2026-01-10;20260110-R8C6;2;-2.66924;0;0.07052
2026-01-10;20260110-R8C6;4;-6.67953;0;0.01539
2026-01-10;20260110-R8C6;5;0.98219;0;0.00618
2026-01-10;20260110-R8C6;6;0.86469;0;0.11436
2026-01-10;20260110-R8C6;7;-0.90746;0;0
2026-01-10;20260110-R8C6;8;4.35193;0;0.0651
2026-01-10;20260110-R8C6;9;6.21088;0;0.04702
2026-01-10;20260110-R8C6;10;2.614;0;0.19234
2026-01-10;20260110-R8C6;11;4.42106;0;0.14591
2026-01-10;20260110-R8C6;12;-7.49959;0;0.04454
2026-01-10;20260110-R8C6;13;3.68086;0;0.10448
2026-01-10;20260110-R8C6;14;-1.31861;1;0.08463
2026-01-10;20260110-R8C6;15;-4.8449;0;0.02489
2026-01-10;20260110-R8C6;16;2.44146;0;0.08463
2026-01-10;20260110-R8C7;1;-2.53616;0;0.04046
2026-01-10;20260110-R8C7;2;-2.51933;0;0
2026-01-10;20260110-R8C7;3;-6.52549;0;0
2026-01-10;20260110-R8C7;4;-2.33384;0;0.03268
2026-01-10;20260110-R8C7;5;1.95482;0;0.00708
2026-01-10;20260110-R8C7;7;6.18329;1;0.29296
2026-01-10;20260110-R8C7;8;-0.48067;0;0.05664
2026-01-10;20260110-R8C7;9;-1.29528;0;0.02832
2026-01-10;20260110-R8C7;10;3.15899;0;0.03268
2026-01-10;20260110-R8C7;12;-4.80137;0;0.02832
2026-01-10;20260110-R8C7;13;0.14559;0;0.11328
2026-01-10;20260110-R8C7;14;6.71081;0;0.1307
2026-01-10;20260110-R8C7;15;-2.54775;0;0.01416
2026-01-10;20260110-R8C7;16;2.68135;0;0.00708
2026-01-10;20260110-R8C7;17;1.30347;0;0.08496
2026-01-10;20260110-R8C7;18;0.90157;0;0.1307
2026-01-11;20260111-R1C1;1;-2.54618;0;0.01781
2026-01-11;20260111-R1C1;2;1.42282;0;0.04185
2026-01-11;20260111-R1C1;3;3.55757;0;0.02989
2026-01-11;20260111-R1C1;4;0.66033;1;0.36391
2026-01-11;20260111-R1C1;5;3.18638;0;0.12682
2026-01-11;20260111-R1C1;6;-2.96507;0;0.36391
2026-01-11;20260111-R1C1;7;-3.31585;0;0.0558
2026-01-11;20260111-R1C2;1;7.46175;1;0.12472
2026-01-11;20260111-R1C2;2;0.01418;0;0.04039
2026-01-11;20260111-R1C2;3;-6.21397;0;0.03534
2026-01-11;20260111-R1C2;4;0.39911;0;0.06058
2026-01-11;20260111-R1C2;5;7.02952;0;0.13679
2026-01-11;20260111-R1C2;6;3.17836;0;0.18437
2026-01-11;20260111-R1C2;7;-1.09003;0;0.06058
2026-01-11;20260111-R1C2;8;-4.05388;0;0.01488
2026-01-11;20260111-R1C2;9;6.56656;0;0.19723
2026-01-11;20260111-R1C2;10;-3.92909;0;0.0257
2026-01-11;20260111-R1C2;11;-3.13258;0;0.00527
2026-01-11;20260111-R1C2;12;-2.85834;0;0.00857
2026-01-11;20260111-R1C2;13;2.05985;0;0.08927
2026-01-11;20260111-R1C2;14;-5.43144;0;0.01631
2026-01-11;20260111-R1C4;1;1.73998;0;0.01232
2026-01-11;20260111-R1C4;2;-0.54174;1;0.2327
2026-01-11;20260111-R1C4;3;3.28863;0;0.01862
2026-01-11;20260111-R1C4;4;0.01689;0;0.03989
2026-01-11;20260111-R1C4;5;-1.88692;0;0.02464
2026-01-11;20260111-R1C4;6;-3.40791;0;0.02205
2026-01-11;20260111-R1C4;7;1.07434;0;0.19946
2026-01-11;20260111-R1C4;8;-3.3204;0;0.01862
2026-01-11;20260111-R1C4;9;4.27068;0;0.22045
2026-01-11;20260111-R1C4;10;4.21708;0;0.06981
2026-01-11;20260111-R1C4;11;4.17639;0;0.08377
2026-01-11;20260111-R1C4;12;-2.70578;0;0.04189
2026-01-11;20260111-R1C4;13;-6.92122;0;0.01581
2026-01-11;20260111-R1C5;1;-5.34853;0;0.0423
2026-01-11;20260111-R1C5;2;3.1135;0;0.19673
2026-01-11;20260111-R1C5;3;-2.47695;0;0.06042
2026-01-11;20260111-R1C5;4;-3.6835;0;0.00641
2026-01-11;20260111-R1C5;5;-3.31357;0;0.01839
2026-01-11;20260111-R1C5;6;-1.78179;0;0.02917
2026-01-11;20260111-R1C5;7;-2.49294;0;0.03845
2026-01-11;20260111-R1C5;8;-2.09923;0;0.26436
2026-01-11;20260111-R1C5;9;5.60759;0;0.11131
2026-01-11;20260111-R1C5;10;2.80316;0;0.00427
2026-01-11;20260111-R1C5;11;-4.97304;0;0.00465
2026-01-11;20260111-R1C5;12;6.92829;0;0.10986
2026-01-11;20260111-R1C5;13;4.76904;1;0.0769
2026-01-11;20260111-R1C5;14;2.94796;0;0.03678
2026-01-11;20260111-R1C6;1;-2.42591;0;0.00893
2026-01-11;20260111-R1C6;2;-1.28072;0;0.03109
2026-01-11;20260111-R1C6;3;6.53264;0;0.07632
2026-01-11;20260111-R1C6;5;-4.49475;0;0.15841
2026-01-11;20260111-R1C6;6;-5.3197;0;0.03498
2026-01-11;20260111-R1C6;8;2.17272;1;0.23987
2026-01-11;20260111-R1C6;9;0.26582;0;0.02708
2026-01-11;20260111-R1C6;10;2.45989;0;0.29984
2026-01-11;20260111-R1C6;11;2.08999;0;0.12346
2026-01-11;20260111-R1C7;1;2.47511;0;0.07675
2026-01-11;20260111-R1C7;2;-1.56944;0;0.08443
2026-01-11;20260111-R1C7;3;-0.9656;0;0.16236
2026-01-11;20260111-R1C7;4;-0.09481;0;0.28143
2026-01-11;20260111-R1C7;5;-0.82937;0;0.0469
2026-01-11;20260111-R1C7;6;-6.94248;0;0.00982
2026-01-11;20260111-R1C7;8;-0.87717;0;0.07036
2026-01-11;20260111-R1C7;9;7.43328;1;0.13192
2026-01-11;20260111-R1C7;10;-2.74206;0;0.0097
2026-01-11;20260111-R1C7;11;1.75851;0;0.08795
2026-01-11;20260111-R1C7;12;2.35404;0;0.03838
2026-01-11;20260111-R1C8;1;-6.31203;0;0.03791
2026-01-11;20260111-R1C8;2;0.70057;0;0.04633
2026-01-11;20260111-R1C8;3;-1.67257;0;0.01112
2026-01-11;20260111-R1C8;4;1.44995;0;0.09477
2026-01-11;20260111-R1C8;5;4.54233;0;0.05957
2026-01-11;20260111-R1C8;6;-4.27844;0;0.006
2026-01-11;20260111-R1C8;7;-2.60776;0;0.16352
2026-01-11;20260111-R1C8;8;4.20841;1;0.46332
2026-01-11;20260111-R1C8;9;3.96954;0;0.11746
2026-01-11;20260111-R5C1;1;0.90479;0;0.02988
2026-01-11;20260111-R5C1;2;-2.02174;0;0.02041
2026-01-11;20260111-R5C1;4;-1.76329;0;0.04648
2026-01-11;20260111-R5C1;5;0.11405;0;0.07606
2026-01-11;20260111-R5C1;6;3.33978;0;0.01708
2026-01-11;20260111-R5C1;7;-0.40465;0;0.0068
2026-01-11;20260111-R5C1;8;5.35105;0;0.18593
2026-01-11;20260111-R5C1;9;9.94635;0;0.05578
2026-01-11;20260111-R5C1;10;-3.49797;0;0.08367
2026-01-11;20260111-R5C1;11;-0.46474;0;0.05229
2026-01-11;20260111-R5C1;12;0.281;1;0.28851
2026-01-11;20260111-R5C1;13;0.33846;0;0.03099
2026-01-11;20260111-R5C1;14;-3.33992;0;0.06972
2026-01-11;20260111-R5C1;15;-4.67075;0;0.01249
2026-01-11;20260111-R5C1;16;-4.11241;0;0.02391
2026-01-11;20260111-R5C2;1;-2.606;0;0.05617
2026-01-11;20260111-R5C2;2;-2.44668;0;0.01154
2026-01-11;20260111-R5C2;3;1.45762;0;0.07021
2026-01-11;20260111-R5C2;4;2.22834;0;0.01296
2026-01-11;20260111-R5C2;6;-1.9933;0;0.17553
2026-01-11;20260111-R5C2;7;-1.67592;0;0.0159
2026-01-11;20260111-R5C2;8;-0.38631;0;0.04213
2026-01-11;20260111-R5C2;9;5.10121;0;0.15046
2026-01-11;20260111-R5C2;10;1.2837;1;0.35106
2026-01-11;20260111-R5C2;11;-3.20329;0;0.01719
2026-01-11;20260111-R5C2;12;2.24064;0;0.09684
2026-01-11;20260111-R5C3;1;4.77715;0;0.00823
2026-01-11;20260111-R5C3;2;0.56947;0;0.05295
2026-01-11;20260111-R5C3;3;-4.97161;0;0.04707
2026-01-11;20260111-R5C3;4;-0.93627;0;0.05648
2026-01-11;20260111-R5C3;5;-2.23078;0;0.01324
2026-01-11;20260111-R5C3;6;2.64169;0;0.24206
2026-01-11;20260111-R5C3;7;-0.23978;0;0.15689
2026-01-11;20260111-R5C3;8;1.6504;1;0.2733
2026-01-11;20260111-R5C3;9;-1.02184;0;0.0353
2026-01-11;20260111-R5C3;10;-0.23845;0;0.11449
2026-01-11;20260111-R5C4;1;-5.0011;0;0.00485
2026-01-11;20260111-R5C4;2;-5.85944;0;0.00428
2026-01-11;20260111-R5C4;3;0.9344;0;0.03356
2026-01-11;20260111-R5C4;4;-2.76664;0;0.02331
2026-01-11;20260111-R5C4;5;-3.31689;0;0.00477
2026-01-11;20260111-R5C4;6;1.99267;0;0.04195
2026-01-11;20260111-R5C4;7;0.18685;0;0.12909
2026-01-11;20260111-R5C4;8;-1.10622;0;0.02268
2026-01-11;20260111-R5C4;9;0.31564;0;0.05244
2026-01-11;20260111-R5C4;10;3.42808;1;0.20976
2026-01-11;20260111-R5C4;11;1.45222;0;0.02151
2026-01-11;20260111-R5C4;12;7.07755;0;0.03227
2026-01-11;20260111-R5C4;13;2.66287;0;0.41953
2026-01-11;20260111-R5C5;2;1.16608;0;0.01221
2026-01-11;20260111-R5C5;3;3.08703;0;0.33705
2026-01-11;20260111-R5C5;4;-4.7018;0;0.0766
2026-01-11;20260111-R5C5;5;-4.77207;0;0.0053
2026-01-11;20260111-R5C5;6;-0.07966;0;0.01873
2026-01-11;20260111-R5C5;7;12.17671;0;0.05266
2026-01-11;20260111-R5C5;8;0.50368;0;0.27182
2026-01-11;20260111-R5C5;9;-3.89062;1;0.03511
2026-01-11;20260111-R5C5;10;0.71016;0;0.00696
2026-01-11;20260111-R5C5;11;-0.91071;0;0.03371
2026-01-11;20260111-R5C5;12;-0.7219;0;0.02408
2026-01-11;20260111-R5C5;13;-2.56691;0;0.12577
2026-01-11;20260111-R5C7;1;0.42673;0;0.01595
2026-01-11;20260111-R5C7;2;0.09125;1;0.40254
2026-01-11;20260111-R5C7;3;-2.32732;0;0.00783
2026-01-11;20260111-R5C7;4;-0.69137;0;0.04973
2026-01-11;20260111-R5C7;5;2.02034;0;0.09606
2026-01-11;20260111-R5C7;6;4.06517;0;0.22246
2026-01-11;20260111-R5C7;7;-1.46139;0;0.03675
2026-01-11;20260111-R5C7;8;-1.49217;0;0.08993
2026-01-11;20260111-R5C7;9;1.9995;0;0.06503
2026-01-11;20260111-R5C7;10;-2.0556;0;0.00813
2026-01-11;20260111-R5C7;11;-0.57514;0;0.0056
2026-01-11;20260111-R9C1;1;-4.25835;0;0.06027
2026-01-11;20260111-R9C1;2;-2.52001;0;0.02482
2026-01-11;20260111-R9C1;3;-1.81045;0;0.04441
2026-01-11;20260111-R9C1;4;-2.69999;0;0.03013
2026-01-11;20260111-R9C1;5;9.12573;0;0.14802
2026-01-11;20260111-R9C1;6;0.65361;0;0.03835
2026-01-11;20260111-R9C1;7;3.28931;0;0.27217
2026-01-11;20260111-R9C1;9;-8.07662;0;0.02722
2026-01-11;20260111-R9C1;11;3.44956;1;0.05273
2026-01-11;20260111-R9C1;12;1.31877;0;0.11402
2026-01-11;20260111-R9C1;13;-2.76175;0;0.13609
2026-01-11;20260111-R9C1;14;5.71855;0;0.02722
2026-01-11;20260111-R9C1;15;-1.41156;0;0.00537
2026-01-11;20260111-R9C1;16;-0.0168;0;0.01918
2026-01-11;20260111-R9C2;1;-1.61336;0;0.01908
2026-01-11;20260111-R9C2;2;2.60374;0;0.02398
2026-01-11;20260111-R9C2;3;-0.70398;0;0.02152
2026-01-11;20260111-R9C2;4;1.59251;0;0.08393
2026-01-11;20260111-R9C2;5;-2.51059;0;0.04197
2026-01-11;20260111-R9C2;6;-0.27106;0;0.0763
2026-01-11;20260111-R9C2;7;0.47243;0;0.02623
2026-01-11;20260111-R9C2;8;0.24978;0;0.08393
2026-01-11;20260111-R9C2;9;-6.60955;0;0.02398
2026-01-11;20260111-R9C2;10;0.35216;0;0.03649
2026-01-11;20260111-R9C2;11;-1.13555;0;0.03109
2026-01-11;20260111-R9C2;12;-7.82519;0;0.01908
2026-01-11;20260111-R9C2;13;-3.52633;0;0.02152
2026-01-11;20260111-R9C2;14;3.0994;0;0.23981
2026-01-11;20260111-R9C2;15;8.92243;0;0.06456
2026-01-11;20260111-R9C2;16;6.90315;1;0.18652
2026-01-11;20260111-R9C4;1;4.01918;0;0.01223
2026-01-11;20260111-R9C4;2;1.36266;0;0.07672
2026-01-11;20260111-R9C4;3;-10.79584;0;0.05275
2026-01-11;20260111-R9C4;4;-2.54522;0;0.02482
2026-01-11;20260111-R9C4;5;-1.50755;0;0.03669
2026-01-11;20260111-R9C4;6;4.57384;0;0.13612
2026-01-11;20260111-R9C4;7;-0.70401;0;0.17582
2026-01-11;20260111-R9C4;8;0.17196;0;0.15345
2026-01-11;20260111-R9C4;9;5.86835;0;0.06028
2026-01-11;20260111-R9C4;10;0.49033;0;0.04442
2026-01-11;20260111-R9C4;11;-3.71488;0;0.02058
2026-01-11;20260111-R9C4;12;-6.52544;0;0.01655
2026-01-11;20260111-R9C4;13;1.74987;0;0.03376
2026-01-11;20260111-R9C4;14;0.53497;1;0.05626
2026-01-11;20260111-R9C4;15;0.89088;0;0.02281
2026-01-11;20260111-R9C4;16;6.13088;0;0.07672
2026-01-11;20260111-R9C5;1;1.76584;0;0.02007
2026-01-11;20260111-R9C5;2;-0.61146;0;0.01317
2026-01-11;20260111-R9C5;3;-3.09327;0;0.02007
2026-01-11;20260111-R9C5;4;-1.63117;0;0.00992
2026-01-11;20260111-R9C5;5;1.14941;0;0.03122
2026-01-11;20260111-R9C5;6;-2.33977;0;0.0958
2026-01-11;20260111-R9C5;7;-2.47317;0;0.11873
2026-01-11;20260111-R9C5;8;0.65763;0;0.10281
2026-01-11;20260111-R9C5;9;8.77421;0;0.03513
2026-01-11;20260111-R9C5;10;0.56445;0;0.03372
2026-01-11;20260111-R9C5;11;-0.96348;0;0.0562
2026-01-11;20260111-R9C5;13;-1.5519;0;0.01833
2026-01-11;20260111-R9C5;14;-0.2417;0;0.02162
2026-01-11;20260111-R9C5;15;-1.45706;0;0.08602
2026-01-11;20260111-R9C5;16;1.45146;1;0.3372
2026-01-11;20260111-R9C6;1;-4.87751;0;0.06953
2026-01-11;20260111-R9C6;3;3.86987;1;0.02781
2026-01-11;20260111-R9C6;4;0.71873;0;0.33372
2026-01-11;20260111-R9C6;5;1.85385;0;0.08343
2026-01-11;20260111-R9C6;6;-2.35309;0;0.01414
2026-01-11;20260111-R9C6;7;6.88204;0;0.28769
2026-01-11;20260111-R9C6;8;-1.28574;0;0.01112
2026-01-11;20260111-R9C6;9;2.32597;0;0.04908
2026-01-11;20260111-R9C6;10;-4.50593;0;0.00707
2026-01-11;20260111-R9C6;11;-2.78404;0;0.05214
2026-01-11;20260111-R9C6;12;-4.39761;0;0.02454
2026-01-11;20260111-R9C6;13;4.55346;0;0.03973
2026-01-11;20260111-R9C7;1;3.90421;1;0.23618
2026-01-11;20260111-R9C7;2;-3.65412;0;0.02743
2026-01-11;20260111-R9C7;3;-3.41033;0;0.01104
2026-01-11;20260111-R9C7;4;0.77772;0;0.17352
2026-01-11;20260111-R9C7;5;-0.8667;0;0.01848
2026-01-11;20260111-R9C7;6;-3.58959;0;0.01104
2026-01-11;20260111-R9C7;7;-2.36729;0;0.07085
2026-01-11;20260111-R9C7;8;3.56797;0;0.18894
2026-01-11;20260111-R9C7;9;-1.24756;0;0.02932
2026-01-11;20260111-R9C7;11;0.50873;0;0.08588
2026-01-11;20260111-R9C7;12;-2.68325;0;0.01848
2026-01-11;20260111-R9C7;13;9.06022;0;0.12882
2026-01-11;20260111-R10C1;1;-0.28721;0;0.01478
2026-01-11;20260111-R10C1;2;9.55684;0;0.22163
2026-01-11;20260111-R10C1;3;-4.21598;0;0.04954
2026-01-11;20260111-R10C1;4;0.76293;0;0.14775
2026-01-11;20260111-R10C1;5;-2.86841;0;0.14521
2026-01-11;20260111-R10C1;6;-2.94817;1;0.4211
2026-01-11;20260111-R10C2;1;-2.44303;0;0.24711
2026-01-11;20260111-R10C2;2;3.00501;1;0.28006
2026-01-11;20260111-R10C2;3;-1.30168;0;0.09885
2026-01-11;20260111-R10C2;4;-1.19723;0;0.02897
2026-01-11;20260111-R10C2;5;-1.61512;0;0.00564
2026-01-11;20260111-R10C2;6;6.63344;0;0.01715
2026-01-11;20260111-R10C2;7;-7.21391;0;0.02546
2026-01-11;20260111-R10C2;8;0.05628;0;0.00564
2026-01-11;20260111-R10C2;9;-2.75842;0;0.07002
2026-01-11;20260111-R10C2;10;6.83466;0;0.2211
2026-01-11;20260111-R10C3;1;-3.46892;0;0.02821
2026-01-11;20260111-R10C3;2;-3.94372;0;0
2026-01-11;20260111-R10C3;3;-2.41407;0;0.0051
2026-01-11;20260111-R10C3;5;-2.77511;0;0.02565
2026-01-11;20260111-R10C3;6;-2.50034;0;0.35266
2026-01-11;20260111-R10C3;8;8.10116;0;0.17633
